title,sub,author,cat,type,price,pages,blurb,desc,drive_url,cover_image,badge,bg,fg,ac,pat
Agnidikhya,A free public domain Bengali Literature book,Biswanatham Bommana,Bengali Literature,free,0,178,Book Source: Digital Library of India Item 2015.299712 dc.contributor.author: Biswanatham Bommana dc.date.accessioned: 2015-08-10T12:42:54Z dc.date.available: 2...,<p>Book Source: Digital Library of India Item 2015.299712 dc.contributor.author: Biswanatham Bommana dc.date.accessioned: 2015-08-10T12:42:54Z dc.date.available: 2015-08-10T12:42:54Z dc.date.digitalpublicationdate: 2012/12/20 dc.date.citation: 1955 dc.identifier.barcode: 99999990336310 dc.identifier.origpath: /data14/upload/0027/140 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299712 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 48 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Jatiya Sahitya Parisat Calcutta dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Sibu dc.subject.keywords: Chandu dc.subject.keywords: Hari dc.subject.keywords: Nagoji dc.subject.keywords: Hambir dc.title: Agnidikhya dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.299712,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Asampradayikatar Utsa Sandhane,A free public domain Bengali Literature book,Sundraram Kalyan,Bengali Literature,free,0,327,Book Source: Digital Library of India Item 2015.299836 dc.contributor.author: Sundraram Kalyan dc.date.accessioned: 2015-08-10T12:43:14Z dc.date.available: 2015...,<p>Book Source: Digital Library of India Item 2015.299836 dc.contributor.author: Sundraram Kalyan dc.date.accessioned: 2015-08-10T12:43:14Z dc.date.available: 2015-08-10T12:43:14Z dc.date.digitalpublicationdate: 2012/12/18 dc.date.citation: 1960 dc.identifier.barcode: 99999990336422 dc.identifier.origpath: /data14/upload/0027/252 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299836 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 124 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Pustak Bipani Calcutta dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Sampradayikata dc.subject.keywords: Dharmiya Sampradayikata dc.subject.keywords: Bibaha Pratha dc.subject.keywords: Swamiji Darshan dc.subject.keywords: Bastabbad dc.title: Asampradayikatar Utsa Sandhane dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299836/2015.299836.Asampradayikatar-Utsa.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Aitihasik O Byakhamulak Tikasaha,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,212,Book Source: Digital Library of India Item 2015.299858 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:18Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.299858 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:18Z dc.date.available: 2015-08-10T12:43:18Z dc.date.digitalpublicationdate: 2011/12/20 dc.date.citation: 1960 dc.identifier.barcode: 99999990336442 dc.identifier.origpath: /data14/upload/0027/272 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299858 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 194 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Cherayath Prokashan Calcutta dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Chithipatra dc.subject.keywords: Gabiuddin dc.subject.keywords: Akbarbad dc.subject.keywords: Shahajada Muhammad dc.subject.keywords: Umdatul dc.title: Aurangajeber Patrabali dc.title: Aitihasik O Byakhamulak Tikasaha dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299858/2015.299858.Aitihasik-O.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Bangla Sahitye Bangetara Bharat,A free public domain Bengali Literature book,Chakrabarti Barunkumar,Bengali Literature,free,0,248,Book Source: Digital Library of India Item 2015.299930 dc.contributor.author: Chakrabarti Barunkumar dc.date.accessioned: 2015-08-10T12:43:32Z dc.date.available...,<p>Book Source: Digital Library of India Item 2015.299930 dc.contributor.author: Chakrabarti Barunkumar dc.date.accessioned: 2015-08-10T12:43:32Z dc.date.available: 2015-08-10T12:43:32Z dc.date.digitalpublicationdate: 2013/01/28 dc.date.citation: 1970 dc.identifier.barcode: 99999990336505 dc.identifier.origpath: /data14/upload/0027/335 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299930 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 308 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Muktadhara Dhaka dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Tirthamangal dc.subject.keywords: Kashikanda dc.subject.keywords: Tirthabhraman dc.subject.keywords: Sanbad Prabhakar dc.subject.keywords: Bombay Chitra dc.title: Bangla Sahitye Bangetara Bharat dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299930/2015.299930.Bangla-Sahitye.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Bangladesher Swadhinata Sangramer Sanskriti Patabhumi,A free public domain Bengali Literature book,Murshid Hasan,Bengali Literature,free,0,292,Book Source: Digital Library of India Item 2015.299947 dc.contributor.author: Murshid Hasan dc.date.accessioned: 2015-08-10T12:43:36Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.299947 dc.contributor.author: Murshid Hasan dc.date.accessioned: 2015-08-10T12:43:36Z dc.date.available: 2015-08-10T12:43:36Z dc.date.digitalpublicationdate: 2012/12/1 dc.date.citation: 1971 dc.identifier.barcode: 99999990336521 dc.identifier.origpath: /data14/upload/0027/351 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299947 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 148 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Bangla Academy Dhaka dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Bhasa Andolon dc.subject.keywords: Rajnaitik Patobhumi dc.subject.keywords: Arthonotik Patobhumi dc.subject.keywords: Bangla Akademi dc.subject.keywords: Chayanot dc.title: Bangladesher Swadhinata Sangramer Sanskriti Patabhumi dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299947/2015.299947.Bangladesher-Swadhinata.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Banhi Sagar,A free public domain Bengali Literature book,Haider Kuratulayen,Bengali Literature,free,0,238,Book Source: Digital Library of India Item 2015.299964 dc.contributor.author: Haider Kuratulayen dc.date.accessioned: 2015-08-10T12:43:40Z dc.date.available: 20...,<p>Book Source: Digital Library of India Item 2015.299964 dc.contributor.author: Haider Kuratulayen dc.date.accessioned: 2015-08-10T12:43:40Z dc.date.available: 2015-08-10T12:43:40Z dc.date.digitalpublicationdate: 2012/11/9 dc.identifier.barcode: 99999990336536 dc.identifier.origpath: /data14/upload/0027/366 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299964 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 403 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: National Book Trust New Delhi dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Goutam dc.subject.keywords: Harishankar dc.subject.keywords: Saraju dc.subject.keywords: Akhilesh dc.subject.keywords: Champak dc.title: Banhi Sagar dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299964/2015.299964.Banhi-Sagar.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Anamni Angana O Pratham Partha,A free public domain Bengali Literature book,Basu Buddhadev,Bengali Literature,free,0,224,Book Source: Digital Library of India Item 2015.299768 dc.contributor.author: Basu Buddhadev dc.date.accessioned: 2015-08-10T12:43:03Z dc.date.available: 2015-0...,<p>Book Source: Digital Library of India Item 2015.299768 dc.contributor.author: Basu Buddhadev dc.date.accessioned: 2015-08-10T12:43:03Z dc.date.available: 2015-08-10T12:43:03Z dc.date.digitalpublicationdate: 2013/01/16 dc.date.citation: 1960 dc.identifier.barcode: 99999990336360 dc.identifier.origpath: /data14/upload/0027/190 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299768 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 154 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Day;s Publishing Calcutta dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Satyabati dc.subject.keywords: Ambika dc.subject.keywords: Angana dc.subject.keywords: Karna dc.subject.keywords: Droupadi dc.title: Anamni Angana O Pratham Partha dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299768/2015.299768.Anamni-Angana.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Ananda Nagar Ed. 1st,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,154,Book Source: Digital Library of India Item 2015.299770 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:03Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.299770 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:03Z dc.date.available: 2015-08-10T12:43:03Z dc.date.digitalpublicationdate: 2012/12/6 dc.date.citation: 1955 dc.identifier.barcode: 99999990336362 dc.identifier.origpath: /data14/upload/0027/192 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299770 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 398 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: M.c. Sarkar And Sons Calcutta dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Bakuli Gram dc.subject.keywords: Radha Krishner Madhur Premgiti dc.subject.keywords: Karuna Sindhu dc.subject.keywords: Mata Annapurna dc.subject.keywords: Trankarini dc.title: Ananda Nagar Ed. 1st dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299770/2015.299770.Ananda-Nagar.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Anandita Andhakar,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,138,Book Source: Digital Library of India Item 2015.299772 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:03Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.299772 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:03Z dc.date.available: 2015-08-10T12:43:03Z dc.date.digitalpublicationdate: 2012/01/3 dc.date.citation: 1958 dc.identifier.barcode: 99999990336363 dc.identifier.origpath: /data14/upload/0027/193 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299772 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 66 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Grantha 24th Pargana dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Bhayer Rajatwa dc.subject.keywords: Lenin dc.subject.keywords: Aaj Sakal Theke dc.subject.keywords: 15th August dc.subject.keywords: Bhalobasa dc.title: Anandita Andhakar dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.299772,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Antarbarti Pratibedan,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,225,Book Source: Digital Library of India Item 2015.299794 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:07Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.299794 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-10T12:43:07Z dc.date.available: 2015-08-10T12:43:07Z dc.date.digitalpublicationdate: 2012/12/5 dc.date.citation: 1971 dc.identifier.barcode: 99999990336383 dc.identifier.origpath: /data14/upload/0027/213 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299794 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 198 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Bangala Academy Dhaka dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Pachin Mrigoya dc.subject.keywords: Agnibarna Mrittu dc.subject.keywords: Chabi Dekha Boi Pora dc.subject.keywords: Anek Dekhar Rup dc.subject.keywords: Dinyaponer Upakkan dc.title: Antarbarti Pratibedan dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299794/2015.299794.Antarbarti-Pratibedan.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Antarbharatiya Pustakmala Katha Bharati Tamil Kahini,A free public domain Bengali Literature book,Dutta Ajit Kumar Tr.,Bengali Literature,free,0,111,Book Source: Digital Library of India Item 2015.299797 dc.contributor.author: Somsundaram Mo Pa dc.contributor.author: Dutta Ajit Kumar Tr. dc.date.accessioned:...,<p>Book Source: Digital Library of India Item 2015.299797 dc.contributor.author: Somsundaram Mo Pa dc.contributor.author: Dutta Ajit Kumar Tr. dc.date.accessioned: 2015-08-10T12:43:07Z dc.date.available: 2015-08-10T12:43:07Z dc.date.digitalpublicationdate: 2012/11/21 dc.date.citation: 1939 dc.identifier.barcode: 99999990336386 dc.identifier.origpath: /data14/upload/0027/216 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299797 dc.description.scannerno: SC-02 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 272 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Nation Book Test New Delhi dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Shapmochan dc.subject.keywords: Khanik Udbhas dc.subject.keywords: Chetanar Dwarprante dc.subject.keywords: Gorur Gari dc.subject.keywords: Angul dc.title: Antarbharatiya Pustakmala Katha Bharati Tamil Kahini dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.299797,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Anugamini,A free public domain Bengali Literature book,Banful,Bengali Literature,free,0,173,Book Source: Digital Library of India Item 2015.299807 dc.contributor.author: Banful dc.date.accessioned: 2015-08-10T12:43:09Z dc.date.available: 2015-08-10T12:...,<p>Book Source: Digital Library of India Item 2015.299807 dc.contributor.author: Banful dc.date.accessioned: 2015-08-10T12:43:09Z dc.date.available: 2015-08-10T12:43:09Z dc.date.digitalpublicationdate: 2012/11/15 dc.date.citation: 1957 dc.identifier.barcode: 99999990336395 dc.identifier.origpath: /data14/upload/0027/225 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/299807 dc.description.scannerno: SC-01 dc.description.scanningcentre: North Eastern States Libraries dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 206 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Bengal Publishers Pvt. Ltd. Calcutta dc.source.library: Birchandra State Central Library Tripura dc.subject.keywords: Kalar Bibartan dc.subject.keywords: Ati Choto Galpo dc.subject.keywords: Danta Koumud dc.subject.keywords: Champa Mishir dc.subject.keywords: Smritir Khela dc.title: Anugamini dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.299807/2015.299807.Anugamini.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
